year_month,trades,win_rate,mean_pnl,total_pnl,max_dd,sharpe,sharpe_active,sharpe_trade,variant,strategy_type
2022-02,160,46.875,-1.6660625000000002,-266.57000000000005,-2332.95,-0.33000837587594417,-0.35536120083239126,-0.6403394878725291,loss_streak_3_14d,MOM
2022-03,297,68.68686868686868,140.91434343434346,41851.560000000005,-1862.9199999999946,11.5167225185991,11.5167225185991,23.593760614015153,loss_streak_3_14d,MOM
2022-04,184,51.63043478260869,0.18309782608695435,33.6899999999996,-4058.4700000000003,0.029677136889193934,0.030166526081783877,0.04990292623411545,loss_streak_3_14d,MOM
2022-05,188,49.46808510638298,-0.6928723404255324,-130.26000000000008,-3761.5600000000013,-0.118403474085626,-0.12436285968031545,-0.19095645592586089,loss_streak_3_14d,MOM
2022-06,239,70.29288702928869,109.72292887029288,26223.78,-2415.09,4.928412418117441,5.214004167969885,22.436293666274448,loss_streak_3_14d,MOM
2022-07,214,62.616822429906534,45.99434579439253,9842.79,-2292.9500000000007,6.541955613544429,6.93672247962869,12.800074321260833,loss_streak_3_14d,MOM
2022-08,248,64.91935483870968,82.93383064516131,20567.590000000004,-2258.1099999999997,5.750320985135945,6.209009981887026,21.352757335395424,loss_streak_3_14d,MOM
2022-09,211,49.763033175355446,-12.416777251184833,-2619.9399999999996,-5784.110000000001,-2.3950950603528227,-2.3950950603528227,-3.4509658165745045,loss_streak_3_14d,MOM
2022-10,227,59.91189427312775,35.6490308370044,8092.33,-1572.3499999999995,5.552887157394417,5.76683046375556,10.148191537522532,loss_streak_3_14d,MOM
2022-11,203,66.00985221674877,61.59896551724138,12504.59,-1431.8700000000008,7.552684969427188,7.874268949059583,11.795371475814324,loss_streak_3_14d,MOM
2022-12,181,48.61878453038674,-16.374088397790054,-2963.71,-5343.969999999999,-2.8171500857727474,-2.9641035216997977,-5.237006863097162,loss_streak_3_14d,MOM
2023-01,213,55.86854460093896,24.865586854460094,5296.37,-2734.3499999999976,2.47618223391188,2.5594198701188176,6.129671858149157,loss_streak_3_14d,MOM
2023-02,156,58.333333333333336,44.32878205128205,6915.289999999999,-2425.7699999999995,4.1499984737233175,4.228805907360431,8.632782577739338,loss_streak_3_14d,MOM
2023-03,220,69.54545454545455,94.70631818181818,20835.39,-3322.970000000001,11.097485173897217,11.097485173897217,15.086465844650188,loss_streak_3_14d,MOM
2023-04,154,60.3896103896104,50.3811038961039,7758.6900000000005,-3627.170000000003,5.873960759128052,5.985459371799414,11.62750946515344,loss_streak_3_14d,MOM
2023-05,128,50.78125,74.555625,9543.12,-2179.149999999996,8.273060868911116,9.061088576484508,10.850552073936193,loss_streak_3_14d,MOM
2023-06,160,59.375,24.661437499999998,3945.83,-1343.6100000000006,3.4326933173182437,3.6211824614258936,5.56878916188412,loss_streak_3_14d,MOM
2023-07,130,39.23076923076923,-41.11938461538462,-5345.52,-5166.979999999998,-7.456067474980779,-8.107631086121685,-10.05002526082949,loss_streak_3_14d,MOM
2023-08,204,51.9607843137255,22.365245098039217,4562.51,-1450.04,3.920732780539449,4.057844133165463,8.055325301988399,loss_streak_3_14d,MOM
2023-09,180,57.22222222222222,25.715333333333334,4628.76,-1230.7200000000003,4.8007217758901986,5.000407523536515,8.90632169704425,loss_streak_3_14d,MOM
2023-10,247,63.1578947368421,47.561417004048586,11747.67,-1450.0700000000008,7.497578939696334,7.64671242491558,14.039980519235032,loss_streak_3_14d,MOM
2023-11,180,55.55555555555556,29.223499999999998,5260.23,-1440.9000000000008,4.841074426740969,4.929088458415112,7.450403757453559,loss_streak_3_14d,MOM
2023-12,248,60.483870967741936,148.50629032258067,36829.560000000005,-1322.219999999994,3.7963735100872484,4.000121656488973,5.913542068462526,loss_streak_3_14d,MOM
2024-01,281,70.8185053380783,66.69893238434165,18742.4,-546.7999999999993,16.146020540880286,17.325155474963427,31.152710861858818,loss_streak_3_14d,MOM
2024-02,182,55.494505494505496,42.08692307692308,7659.82,-1036.17,6.64831921295351,6.927804398608807,13.226452156584282,loss_streak_3_14d,MOM
2024-03,213,57.27699530516433,30.836478873239436,6568.17,-1189.6100000000006,3.325766035207053,3.381419414472691,10.641127443884722,loss_streak_3_14d,MOM
2024-04,288,76.38888888888889,69.86625,20121.48,-690.2799999999997,10.244277601612634,10.244277601612634,27.64184022221046,loss_streak_3_14d,MOM
2024-05,215,60.46511627906976,120.89520930232558,25992.47,-1563.8800000000083,6.538484194982066,7.081334871058051,16.504687997801927,loss_streak_3_14d,MOM
2024-06,172,43.604651162790695,-7.3272093023255795,-1260.2799999999997,-4075.2700000000004,-1.434413389802105,-1.483376807529339,-2.22071281187139,loss_streak_3_14d,MOM
2024-07,321,76.01246105919003,96.04912772585669,30831.77,-663.6900000000014,10.667448230315838,10.923036542610461,34.49091613179583,loss_streak_3_14d,MOM
2024-08,204,56.372549019607845,22.413235294117644,4572.299999999999,-2431.6199999999994,3.674209978195482,3.8016894907827274,6.255979363682281,loss_streak_3_14d,MOM
2024-09,199,51.256281407035175,11.59396984924623,2307.2,-2793.9300000000003,1.6575451943098303,1.7142986844614525,3.776058036464446,loss_streak_3_14d,MOM
2024-10,145,43.44827586206896,-10.40903448275862,-1509.31,-2407.0800000000004,-2.6978626356305266,-2.8900547400107555,-4.629800739134321,loss_streak_3_14d,MOM
2024-11,169,44.97041420118343,10.674497041420118,1803.9899999999998,-4153.530000000001,1.2835209203802247,1.4021185161257599,2.4332418512040443,loss_streak_3_14d,MOM
2024-12,220,58.18181818181818,41.68,9169.6,-4342.3200000000015,5.220909086583846,5.642034479562518,11.172877426578887,loss_streak_3_14d,MOM
2025-01,174,46.55172413793103,-0.3570689655172407,-62.12999999999988,-1568.4499999999998,-0.08531931612155859,-0.09119526764214367,-0.15333789387833519,loss_streak_3_14d,MOM
2025-02,211,69.66824644549763,83.7081990521327,17662.43,-1034.9999999999982,10.042163134992238,10.87831236460359,19.479411029616063,loss_streak_3_14d,MOM
2025-03,213,54.460093896713616,98.97657276995307,21082.010000000002,-2967.949999999999,9.284606840079261,9.94196530005816,13.603095242505221,loss_streak_3_14d,MOM
2025-04,246,66.26016260162602,200.7419918699187,49382.53,-2467.520000000004,7.079420816730101,7.373244659728428,24.11942098061158,loss_streak_3_14d,MOM
2025-05,204,49.01960784313725,4.36343137254902,890.1400000000001,-2521.630000000001,0.9193169121950714,0.9495093350942458,1.3405173438147902,loss_streak_3_14d,MOM
2025-06,183,46.44808743169399,-3.96295081967213,-725.2199999999998,-2693.1600000000003,-0.6871204298622137,-0.7502481249446352,-1.349091816693796,loss_streak_3_14d,MOM
2025-07,225,55.111111111111114,11.116444444444443,2501.2,-2009.4200000000005,2.6749668580523953,2.7190030726883947,4.678743612643882,loss_streak_3_14d,MOM
2025-08,192,48.4375,-19.867604166666666,-3814.58,-4948.89,-4.892039344603429,-5.069284256428199,-8.345575487832525,loss_streak_3_14d,MOM
2025-09,214,57.943925233644855,59.07228971962616,12641.47,-2301.0700000000033,6.297344770824432,6.4192331748007225,13.582312279603297,loss_streak_3_14d,MOM
2025-10,171,43.859649122807014,26.761520467836252,4576.219999999999,-2967.37,2.876315122463411,2.9238895804383835,4.64135333787071,loss_streak_3_14d,MOM
2025-11,166,47.59036144578313,4.812228915662649,798.8299999999997,-2794.2999999999997,0.509792940637245,0.5565805474546421,1.4208491202332056,loss_streak_3_14d,MOM
2025-12,144,68.75,34.108125,4911.57,-1468.880000000001,5.798847903497717,5.948408668411036,12.7370339672029,loss_streak_3_14d,MOM
2018-01,160,59.375,8.0826875,1293.23,-1590.3700000000001,2.7357065667044598,2.7357065667044598,4.054578837557409,baseline,REV
2018-02,353,47.875354107648725,-23.936175637393767,-8449.47,-11807.160000000005,-4.570755539021494,-4.658859417863715,-10.386219208687598,baseline,REV
2018-03,406,61.57635467980296,41.58758620689655,16884.56,-2286.0,9.276523127333096,9.276523127333096,18.350472489692,baseline,REV
2018-04,393,42.23918575063613,-32.466437659033076,-12759.309999999998,-12712.039999999992,-6.14104616460413,-6.14104616460413,-12.611070469972024,baseline,REV
2018-05,425,60.47058823529412,19.34002352941176,8219.509999999998,-3398.4200000000064,6.2342017418598346,6.350622285154863,12.878357615024344,baseline,REV
2018-06,392,49.744897959183675,-10.86951530612245,-4260.85,-12535.77,-1.7076868775967227,-1.736205676952573,-5.04767341175689,baseline,REV
2018-07,361,65.09695290858726,22.92213296398892,8274.89,-1951.7700000000002,8.36912773230137,8.36912773230137,15.143847052556833,baseline,REV
2018-08,403,65.75682382133995,23.085508684863523,9303.46,-6116.44,3.998692081892515,4.066978459215033,12.466200539613373,baseline,REV
2018-09,403,54.3424317617866,9.635781637717121,3883.2200000000003,-3397.86,2.588035563221591,2.6319612661309435,5.711080523351318,baseline,REV
2018-10,393,54.961832061068705,-16.92178117048346,-6650.259999999999,-10127.41,-3.0036966994162557,-3.05353454499001,-7.405568531737784,baseline,REV
2018-11,381,54.06824146981627,2.8135170603674537,1071.9499999999998,-3167.07,0.7548282582847713,0.7804238588997016,1.585183139764589,baseline,REV
2018-12,359,64.9025069637883,18.196211699164348,6532.4400000000005,-6330.5799999999945,3.017883683137768,3.067974855595473,6.069707682897281,baseline,REV
2019-01,370,47.2972972972973,0.2047837837837819,75.7699999999993,-3705.1900000000005,0.047101580396289075,0.0486427029666774,0.1179032460322123,baseline,REV
2019-02,356,67.41573033707866,14.24991573033708,5072.97,-3313.68,4.322193128689731,4.404761520688371,7.166268876415047,baseline,REV
2019-03,419,62.52983293556086,23.103866348448687,9680.52,-1623.5999999999995,7.26099509109462,7.403642545292465,14.220847596086411,baseline,REV
2019-04,343,60.64139941690962,1.6670553935860064,571.8000000000002,-4736.51,0.48061311541641727,0.48061311541641727,1.1247140827107405,baseline,REV
2019-05,412,59.95145631067961,-4.5333252427184485,-1867.730000000001,-8547.520000000004,-1.2132423544630848,-1.2132423544630848,-2.3884870164086367,baseline,REV
2019-06,406,54.187192118226605,-2.0979064039408857,-851.7499999999995,-4545.280000000002,-0.7281839537539792,-0.7281839537539792,-1.2952865991528086,baseline,REV
